date, value
20/06/1994,271.25
21/06/1994,265.25
22/06/1994,259
23/06/1994,257.25
24/06/1994,255.5
27/06/1994,247.4
28/06/1994,256.3
29/06/1994,244.3
30/06/1994,245.45
01/07/1994,242.25
05/07/1994,230.25
06/07/1994,230.25
07/07/1994,230.25
08/07/1994,231
11/07/1994,228.75
12/07/1994,225.25
13/07/1994,227.25
14/07/1994,225.5
15/07/1994,224.25
18/07/1994,225.25
19/07/1994,221.75
20/07/1994,218.25
21/07/1994,215
22/07/1994,215.25
25/07/1994,217
26/07/1994,219
27/07/1994,217.25
28/07/1994,216
29/07/1994,218.75
01/08/1994,217.75
02/08/1994,217.75
03/08/1994,215.25
04/08/1994,215
05/08/1994,217.25
08/08/1994,219.75
09/08/1994,218.25
10/08/1994,219.25
11/08/1994,219
12/08/1994,217.5
15/08/1994,217.5
16/08/1994,219
17/08/1994,220.75
18/08/1994,220.25
19/08/1994,221
22/08/1994,221.5
23/08/1994,221
24/08/1994,223.5
25/08/1994,221.75
26/08/1994,220.95
29/08/1994,219.8
30/08/1994,220.45
31/08/1994,222.35
01/09/1994,223.25
02/09/1994,223.75
06/09/1994,226.75
07/09/1994,227.75
08/09/1994,225.75
09/09/1994,224
12/09/1994,226.75
13/09/1994,225.75
14/09/1994,222.25
15/09/1994,218.25
16/09/1994,217.75
19/09/1994,217.25
20/09/1994,217.5
21/09/1994,217.75
22/09/1994,217.25
23/09/1994,217
26/09/1994,216.75
27/09/1994,215.75
28/09/1994,214.75
29/09/1994,214.75
30/09/1994,215.75
03/10/1994,217.5
04/10/1994,217.5
05/10/1994,217.75
06/10/1994,215.75
07/10/1994,214.25
10/10/1994,213.75
11/10/1994,213.75
12/10/1994,215
13/10/1994,215.5
14/10/1994,217.5
17/10/1994,216.5
18/10/1994,215
19/10/1994,214.5
20/10/1994,217.5
21/10/1994,214.75
24/10/1994,217.25
25/10/1994,215.5
26/10/1994,215.25
27/10/1994,218
28/10/1994,216.75
31/10/1994,215.75
01/11/1994,215.75
02/11/1994,215.75
03/11/1994,215.25
04/11/1994,215.75
07/11/1994,216.5
08/11/1994,217
09/11/1994,219
10/11/1994,219.75
11/11/1994,217.5
14/11/1994,217
15/11/1994,216.75
16/11/1994,216.75
17/11/1994,217.75
18/11/1994,217.25
21/11/1994,216.25
22/11/1994,215
23/11/1994,211.75
25/11/1994,214.45
28/11/1994,216.65
29/11/1994,218.1
30/11/1994,221
01/12/1994,223.75
02/12/1994,225.5
05/12/1994,228
06/12/1994,226.25
07/12/1994,228.25
08/12/1994,229.5
09/12/1994,230.5
12/12/1994,231.5
13/12/1994,230.75
14/12/1994,228
15/12/1994,227.75
16/12/1994,229.5
19/12/1994,226.75
20/12/1994,228.75
21/12/1994,229.5
22/12/1994,229.5
23/12/1994,231.25
27/12/1994,232.5
28/12/1994,233.25
29/12/1994,231.5
30/12/1994,231
03/01/1995,228.5
04/01/1995,228.75
05/01/1995,230.75
06/01/1995,231.75
09/01/1995,232.75
10/01/1995,232.25
11/01/1995,232.5
12/01/1995,234.25
13/01/1995,234
16/01/1995,234.5
17/01/1995,235.5
18/01/1995,234.75
19/01/1995,234.25
20/01/1995,233.5
23/01/1995,233
24/01/1995,233.25
25/01/1995,233.25
26/01/1995,233
27/01/1995,232.25
30/01/1995,229.5
31/01/1995,229.5
01/02/1995,231
02/02/1995,231.75
03/02/1995,232.5
06/02/1995,235.75
07/02/1995,233.75
08/02/1995,233.75
09/02/1995,233.75
10/02/1995,234.5
13/02/1995,234
14/02/1995,234.75
15/02/1995,234.25
16/02/1995,233.25
17/02/1995,232.75
21/02/1995,232.25
22/02/1995,232.5
23/02/1995,235.15
24/02/1995,236.65
27/02/1995,238.35
28/02/1995,240.45
01/03/1995,242.5
02/03/1995,242.25
03/03/1995,240.5
06/03/1995,243.75
07/03/1995,245
08/03/1995,244.5
09/03/1995,244.75
10/03/1995,245.25
13/03/1995,247.5
14/03/1995,247.25
15/03/1995,248.5
16/03/1995,247
17/03/1995,247.25
20/03/1995,246.5
21/03/1995,245.75
22/03/1995,245.75
23/03/1995,247.25
24/03/1995,246.75
27/03/1995,248.25
28/03/1995,249.25
29/03/1995,248.75
30/03/1995,249
31/03/1995,250
03/04/1995,253.25
04/04/1995,252
05/04/1995,250.75
06/04/1995,249.75
07/04/1995,250
10/04/1995,251.5
11/04/1995,252
12/04/1995,250.25
13/04/1995,246.75
17/04/1995,245
18/04/1995,243.75
19/04/1995,244.25
20/04/1995,246
21/04/1995,246.75
24/04/1995,247
25/04/1995,249.85
26/04/1995,251.95
27/04/1995,252.65
28/04/1995,254
01/05/1995,258
02/05/1995,259.5
03/05/1995,257.25
04/05/1995,257.5
05/05/1995,255.5
08/05/1995,257.75
09/05/1995,257.5
10/05/1995,258.25
11/05/1995,258
12/05/1995,258
15/05/1995,254.75
16/05/1995,256.5
17/05/1995,259.5
18/05/1995,261.25
19/05/1995,258.5
22/05/1995,262.25
23/05/1995,268
24/05/1995,267.25
25/05/1995,267
26/05/1995,271
30/05/1995,266.75
31/05/1995,266
01/06/1995,269.25
02/06/1995,272.25
05/06/1995,268.75
06/06/1995,267.5
07/06/1995,265.5
08/06/1995,271
09/06/1995,269.5
12/06/1995,268.5
13/06/1995,271.25
14/06/1995,276.25
15/06/1995,278
16/06/1995,277.25
19/06/1995,283.75
20/06/1995,280.75
21/06/1995,282
22/06/1995,279.25
23/06/1995,279
26/06/1995,267.25
27/06/1995,264.45
28/06/1995,272
29/06/1995,271.1
30/06/1995,276.8
03/07/1995,282.25
05/07/1995,283.5
06/07/1995,283.25
07/07/1995,282
10/07/1995,281.5
11/07/1995,283.25
12/07/1995,287
13/07/1995,286.25
14/07/1995,287.5
17/07/1995,294
18/07/1995,294.25
19/07/1995,290.5
20/07/1995,289.25
21/07/1995,293.5
24/07/1995,293
25/07/1995,296
26/07/1995,294.5
27/07/1995,290.5
28/07/1995,289
31/07/1995,281.75
01/08/1995,282.5
02/08/1995,279
03/08/1995,279
04/08/1995,276.25
07/08/1995,273.25
08/08/1995,278.25
09/08/1995,278.25
10/08/1995,277.25
11/08/1995,278.75
14/08/1995,281.25
15/08/1995,281
16/08/1995,281.25
17/08/1995,281.75
18/08/1995,281.75
21/08/1995,286
22/08/1995,286
23/08/1995,284.5
24/08/1995,286.25
25/08/1995,288.75
28/08/1995,291.7
29/08/1995,289.95
30/08/1995,290.85
31/08/1995,294.1
01/09/1995,294.25
05/09/1995,293
06/09/1995,291
07/09/1995,293.25
08/09/1995,293.5
11/09/1995,292.75
12/09/1995,298.5
13/09/1995,299.5
14/09/1995,299.75
15/09/1995,303.75
18/09/1995,314.5
19/09/1995,310.75
20/09/1995,309.75
21/09/1995,311
22/09/1995,310
25/09/1995,306.5
26/09/1995,306.25
27/09/1995,307.5
28/09/1995,309.25
29/09/1995,311.75
02/10/1995,312.25
03/10/1995,310.5
04/10/1995,309.25
05/10/1995,309.75
06/10/1995,310.75
09/10/1995,313.25
10/10/1995,317.75
11/10/1995,322.75
12/10/1995,320.75
13/10/1995,325.25
16/10/1995,327.75
17/10/1995,325
18/10/1995,325.75
19/10/1995,332
20/10/1995,332.75
23/10/1995,330
24/10/1995,329.5
25/10/1995,328.5
26/10/1995,329.5
27/10/1995,328.5
30/10/1995,329
31/10/1995,332.5
01/11/1995,336.5
02/11/1995,336.75
03/11/1995,332
06/11/1995,333.75
07/11/1995,331.75
08/11/1995,331
09/11/1995,327.25
10/11/1995,327.75
13/11/1995,325.25
14/11/1995,321.75
15/11/1995,320.75
16/11/1995,323.25
17/11/1995,328
20/11/1995,326.5
21/11/1995,323.5
22/11/1995,325.25
24/11/1995,328
27/11/1995,326.2
28/11/1995,327.65
29/11/1995,333.4
30/11/1995,336.35
01/12/1995,337.5
04/12/1995,336.5
05/12/1995,341
06/12/1995,342.25
07/12/1995,340.75
08/12/1995,344
11/12/1995,347.25
12/12/1995,346.5
13/12/1995,348
14/12/1995,348
15/12/1995,347.25
18/12/1995,351.75
19/12/1995,354.75
20/12/1995,354.5
21/12/1995,352.5
22/12/1995,358.25
26/12/1995,363
27/12/1995,360.75
28/12/1995,363.75
29/12/1995,369.25
02/01/1996,373.25
03/01/1996,374
04/01/1996,369
05/01/1996,366.5
08/01/1996,360.5
09/01/1996,366.75
10/01/1996,362.25
11/01/1996,357.5
12/01/1996,362.75
15/01/1996,365
16/01/1996,354
17/01/1996,351.25
18/01/1996,355
19/01/1996,360.75
22/01/1996,357.75
23/01/1996,360.75
24/01/1996,358.75
25/01/1996,356.25
26/01/1996,357.5
29/01/1996,363.75
30/01/1996,367.75
31/01/1996,369
01/02/1996,366.5
02/02/1996,366.75
05/02/1996,361.5
06/02/1996,363.5
07/02/1996,361
08/02/1996,359.25
09/02/1996,363
12/02/1996,365
13/02/1996,371.5
14/02/1996,378.5
15/02/1996,378.25
16/02/1996,380
20/02/1996,379.75
21/02/1996,377.25
22/02/1996,375
23/02/1996,380.5
26/02/1996,385.5
27/02/1996,387.6
28/02/1996,390.25
29/02/1996,390.4
01/03/1996,386.75
04/03/1996,383
05/03/1996,380
06/03/1996,381
07/03/1996,388
08/03/1996,388.5
11/03/1996,389.5
12/03/1996,386.25
13/03/1996,389.25
14/03/1996,390.25
15/03/1996,383.25
18/03/1996,385.75
19/03/1996,385.5
20/03/1996,387
21/03/1996,387.75
22/03/1996,390
25/03/1996,393.5
26/03/1996,396.75
27/03/1996,399.25
28/03/1996,399.25
29/03/1996,409
01/04/1996,416.5
02/04/1996,414.25
03/04/1996,424.25
04/04/1996,426.5
08/04/1996,435.75
09/04/1996,435
10/04/1996,444.5
11/04/1996,444.5
12/04/1996,451
15/04/1996,455.5
16/04/1996,444.5
17/04/1996,448.5
18/04/1996,460.5
19/04/1996,458
22/04/1996,470
23/04/1996,478.5
24/04/1996,487
25/04/1996,495.6
26/04/1996,497.3
29/04/1996,471.5
30/04/1996,454.1
01/05/1996,466.25
02/05/1996,458.25
03/05/1996,453
06/05/1996,454.75
07/05/1996,462.75
08/05/1996,474.75
09/05/1996,483.5
10/05/1996,482.25
13/05/1996,492.25
14/05/1996,487.25
15/05/1996,487.5
16/05/1996,499.5
17/05/1996,504.5
20/05/1996,503
21/05/1996,501.25
22/05/1996,486.5
23/05/1996,493.25
24/05/1996,488.75
28/05/1996,478.5
29/05/1996,466.5
30/05/1996,472.75
31/05/1996,477.25
03/06/1996,465.25
04/06/1996,447.25
05/06/1996,435
06/06/1996,447
07/06/1996,459
10/06/1996,471
11/06/1996,471
12/06/1996,477.5
13/06/1996,476.75
14/06/1996,464.75
17/06/1996,459.5
18/06/1996,471.5
19/06/1996,473.5
20/06/1996,474
21/06/1996,470
24/06/1996,466.25
25/06/1996,455.1
26/06/1996,441.85
27/06/1996,424.05
28/06/1996,421.45
01/07/1996,415.75
02/07/1996,405.5
03/07/1996,409.5
05/07/1996,402.5
08/07/1996,402
09/07/1996,406.75
10/07/1996,409.25
11/07/1996,421.25
12/07/1996,428.5
15/07/1996,416.5
16/07/1996,404.5
17/07/1996,386.5
18/07/1996,372.5
19/07/1996,367.75
22/07/1996,355.75
23/07/1996,361.5
24/07/1996,358
25/07/1996,351
26/07/1996,350
29/07/1996,359.25
30/07/1996,357.75
31/07/1996,354.25
01/08/1996,360.5
02/08/1996,358.25
05/08/1996,348.25
06/08/1996,346
07/08/1996,344.75
08/08/1996,353
09/08/1996,363
12/08/1996,375
13/08/1996,373
14/08/1996,377.75
15/08/1996,375.5
16/08/1996,367.5
19/08/1996,364
20/08/1996,362.25
21/08/1996,366.25
22/08/1996,367.5
23/08/1996,365.5
26/08/1996,369.5
27/08/1996,365.55
28/08/1996,357.75
29/08/1996,354.9
30/08/1996,349.1
03/09/1996,341.5
04/09/1996,333.5
05/09/1996,334.75
06/09/1996,332.5
09/09/1996,330.75
10/09/1996,334.25
11/09/1996,326.75
12/09/1996,330
13/09/1996,321.5
16/09/1996,314.5
17/09/1996,314.5
18/09/1996,315.5
19/09/1996,313.5
20/09/1996,314.25
23/09/1996,313.25
24/09/1996,310.5
25/09/1996,312.25
26/09/1996,306
27/09/1996,303.25
30/09/1996,296.75
01/10/1996,296
02/10/1996,292.75
03/10/1996,292
04/10/1996,289.5
07/10/1996,292.75
08/10/1996,296.5
09/10/1996,293.75
10/10/1996,290
11/10/1996,283.75
14/10/1996,286.5
15/10/1996,286.5
16/10/1996,283.25
17/10/1996,283.25
18/10/1996,280.25
21/10/1996,279
22/10/1996,279.5
23/10/1996,282.75
24/10/1996,278
25/10/1996,275.25
28/10/1996,275.25
29/10/1996,274.5
30/10/1996,270.25
31/10/1996,266
01/11/1996,263
04/11/1996,261.75
05/11/1996,258.5
06/11/1996,260
07/11/1996,264.5
08/11/1996,267.5
11/11/1996,268.25
12/11/1996,268
13/11/1996,271.75
14/11/1996,271.25
15/11/1996,269.5
18/11/1996,266
19/11/1996,265.25
20/11/1996,270
21/11/1996,272.5
22/11/1996,272.5
25/11/1996,274.75
26/11/1996,273.65
27/11/1996,272.9
29/11/1996,270.95
02/12/1996,265.75
03/12/1996,263
04/12/1996,263.25
05/12/1996,267
06/12/1996,266
09/12/1996,264.5
10/12/1996,263.75
11/12/1996,264.5
12/12/1996,264.25
13/12/1996,262.75
16/12/1996,263.5
17/12/1996,265.5
18/12/1996,264.75
19/12/1996,266
20/12/1996,266.75
23/12/1996,266.5
24/12/1996,266.75
26/12/1996,267
27/12/1996,264.5
30/12/1996,258.25
31/12/1996,258.25
02/01/1997,258.5
03/01/1997,256.5
06/01/1997,257
07/01/1997,258.25
08/01/1997,259.25
09/01/1997,258.25
10/01/1997,265.5
13/01/1997,267.25
14/01/1997,270.75
15/01/1997,273.75
16/01/1997,273.5
17/01/1997,273.25
20/01/1997,271.75
21/01/1997,271
22/01/1997,270.5
23/01/1997,270.25
24/01/1997,272.75
27/01/1997,275
28/01/1997,274.75
29/01/1997,275
30/01/1997,273.75
31/01/1997,270.25
03/02/1997,269.5
04/02/1997,270.5
05/02/1997,272.5
06/02/1997,268.75
07/02/1997,271
10/02/1997,272
11/02/1997,272.5
12/02/1997,273.75
13/02/1997,274.5
14/02/1997,274
18/02/1997,282.75
19/02/1997,283.5
20/02/1997,287
21/02/1997,291.75
24/02/1997,289
25/02/1997,293.35
26/02/1997,292.45
27/02/1997,295.55
28/02/1997,295.55
03/03/1997,301.25
04/03/1997,301.5
05/03/1997,298.75
06/03/1997,304.5
07/03/1997,304
10/03/1997,309.75
11/03/1997,305.75
12/03/1997,294.5
13/03/1997,298.25
14/03/1997,304.5
17/03/1997,306.75
18/03/1997,301
19/03/1997,303.25
20/03/1997,304.75
21/03/1997,300.25
24/03/1997,299
25/03/1997,302.25
26/03/1997,305.25
27/03/1997,308.25
31/03/1997,310
01/04/1997,313
02/04/1997,308.5
03/04/1997,301
04/04/1997,294.25
07/04/1997,300.75
08/04/1997,299.5
09/04/1997,299
10/04/1997,303.75
11/04/1997,299.5
14/04/1997,303.75
15/04/1997,302.75
16/04/1997,297.25
17/04/1997,297
18/04/1997,300.25
21/04/1997,299.75
22/04/1997,301.25
23/04/1997,298.5
24/04/1997,293
25/04/1997,294.5
28/04/1997,290.65
29/04/1997,291.2
30/04/1997,293.6
01/05/1997,296.75
02/05/1997,292.75
05/05/1997,291.25
06/05/1997,285.5
07/05/1997,285.25
08/05/1997,284.5
09/05/1997,288
12/05/1997,283
13/05/1997,284.5
14/05/1997,283.5
15/05/1997,281.75
16/05/1997,284.5
19/05/1997,284.5
20/05/1997,276.25
21/05/1997,276.75
22/05/1997,273.25
23/05/1997,270.5
27/05/1997,264.25
28/05/1997,269.5
29/05/1997,269.25
30/05/1997,270.75
02/06/1997,274
03/06/1997,277.5
04/06/1997,271.25
05/06/1997,274.25
06/06/1997,274
09/06/1997,274
10/06/1997,271.75
11/06/1997,272.5
12/06/1997,271.25
13/06/1997,271.5
16/06/1997,268.5
17/06/1997,270.25
18/06/1997,266.5
19/06/1997,265.25
20/06/1997,265.5
23/06/1997,260.5
24/06/1997,260.25
25/06/1997,253.45
26/06/1997,245.85
27/06/1997,240.25
30/06/1997,240
01/07/1997,233
02/07/1997,234.75
03/07/1997,233.25
07/07/1997,229.25
08/07/1997,229.75
09/07/1997,237.25
10/07/1997,234.5
11/07/1997,236.75
14/07/1997,248.5
15/07/1997,256
16/07/1997,250
17/07/1997,247.25
18/07/1997,252.5
21/07/1997,245.25
22/07/1997,247.5
23/07/1997,247.25
24/07/1997,243.5
25/07/1997,243.25
28/07/1997,250.5
29/07/1997,258
30/07/1997,262.25
31/07/1997,265.5
01/08/1997,268.5
04/08/1997,263.75
05/08/1997,254.5
06/08/1997,259
07/08/1997,250
08/08/1997,253.5
11/08/1997,249.75
12/08/1997,261.75
13/08/1997,262.25
14/08/1997,264.25
15/08/1997,260
18/08/1997,260.75
19/08/1997,263.5
20/08/1997,262.25
21/08/1997,273
22/08/1997,271.75
25/08/1997,271.25
26/08/1997,264.55
27/08/1997,269.9
28/08/1997,267.85
29/08/1997,268.55
02/09/1997,272.25
03/09/1997,271.75
04/09/1997,269.75
05/09/1997,264.25
08/09/1997,263
09/09/1997,264.75
10/09/1997,267.75
11/09/1997,272.5
12/09/1997,264.25
15/09/1997,265.75
16/09/1997,263.5
17/09/1997,263.75
18/09/1997,264.5
19/09/1997,261.75
22/09/1997,262.25
23/09/1997,262.25
24/09/1997,261
25/09/1997,259.5
26/09/1997,257.5
29/09/1997,258.75
30/09/1997,257.75
01/10/1997,256.25
02/10/1997,257.25
03/10/1997,264.75
06/10/1997,267.75
07/10/1997,279.75
08/10/1997,282.75
09/10/1997,283.75
10/10/1997,288.25
13/10/1997,291
14/10/1997,285.75
15/10/1997,290
16/10/1997,287
17/10/1997,282
20/10/1997,283
21/10/1997,287.5
22/10/1997,293.75
23/10/1997,288
24/10/1997,289.75
27/10/1997,287.5
28/10/1997,284.25
29/10/1997,281.25
30/10/1997,279.75
31/10/1997,279.75
03/11/1997,285.25
04/11/1997,280.25
05/11/1997,278.5
06/11/1997,283
07/11/1997,284
10/11/1997,275.75
11/11/1997,276.5
12/11/1997,274.25
13/11/1997,273.25
14/11/1997,272
17/11/1997,277.75
18/11/1997,276.75
19/11/1997,273.75
20/11/1997,271.75
21/11/1997,275.5
24/11/1997,275.05
25/11/1997,273.85
26/11/1997,278.6
28/11/1997,278.9
01/12/1997,282.5
02/12/1997,280.75
03/12/1997,280.75
04/12/1997,277
05/12/1997,279.25
08/12/1997,284
09/12/1997,281.75
10/12/1997,281.5
11/12/1997,277
12/12/1997,273.25
15/12/1997,271.75
16/12/1997,271
17/12/1997,272.5
18/12/1997,267.25
19/12/1997,266
22/12/1997,263.25
23/12/1997,267
24/12/1997,269
26/12/1997,269.25
29/12/1997,267.25
30/12/1997,266.75
31/12/1997,265
02/01/1998,262.75
05/01/1998,265.75
06/01/1998,262.25
07/01/1998,263.5
08/01/1998,258.5
09/01/1998,259.75
12/01/1998,258.25
13/01/1998,270.25
14/01/1998,273.75
15/01/1998,277.25
16/01/1998,277
20/01/1998,278.25
21/01/1998,276
22/01/1998,276
23/01/1998,275.5
26/01/1998,279
27/01/1998,276.5
28/01/1998,277.5
29/01/1998,275.5
30/01/1998,273
02/02/1998,275.5
03/02/1998,275
04/02/1998,272.75
05/02/1998,271.75
06/02/1998,270
09/02/1998,272
10/02/1998,273.75
11/02/1998,268.25
12/02/1998,270.5
13/02/1998,270.25
17/02/1998,268
18/02/1998,267.75
19/02/1998,268.5
20/02/1998,266.5
23/02/1998,265.75
24/02/1998,264.8
25/02/1998,267.25
26/02/1998,267.5
27/02/1998,268.5
02/03/1998,274.75
03/03/1998,273.75
04/03/1998,275.25
05/03/1998,275.25
06/03/1998,276.75
09/03/1998,278.75
10/03/1998,281
11/03/1998,282
12/03/1998,281.75
13/03/1998,274.75
16/03/1998,271.75
17/03/1998,272.25
18/03/1998,272.25
19/03/1998,269.25
20/03/1998,264
23/03/1998,266.75
24/03/1998,265.5
25/03/1998,265
26/03/1998,261.5
27/03/1998,262.25
30/03/1998,267.75
31/03/1998,259
01/04/1998,254.5
02/04/1998,256
03/04/1998,253
06/04/1998,248
07/04/1998,247
08/04/1998,247.75
09/04/1998,249.5
13/04/1998,245.25
14/04/1998,246.5
15/04/1998,251
16/04/1998,250.5
17/04/1998,250.5
20/04/1998,248.75
21/04/1998,251
22/04/1998,246.25
23/04/1998,248.5
24/04/1998,251
27/04/1998,247.95
28/04/1998,249.9
29/04/1998,249.65
30/04/1998,250.55
01/05/1998,251
04/05/1998,253
05/05/1998,256.5
06/05/1998,261
07/05/1998,260.25
08/05/1998,255.75
11/05/1998,247.75
12/05/1998,245
13/05/1998,248.75
14/05/1998,248
15/05/1998,246.25
18/05/1998,247
19/05/1998,245
20/05/1998,246.75
21/05/1998,246.5
22/05/1998,247.25
26/05/1998,240.5
27/05/1998,237
28/05/1998,238.25
29/05/1998,238.5
01/06/1998,238.75
02/06/1998,240.5
03/06/1998,238
04/06/1998,239.75
05/06/1998,237
08/06/1998,232.5
09/06/1998,232
10/06/1998,231.75
11/06/1998,232
12/06/1998,236.25
15/06/1998,232.75
16/06/1998,237.25
17/06/1998,244.5
18/06/1998,245.5
19/06/1998,253.5
22/06/1998,250.75
23/06/1998,256.5
24/06/1998,259.75
25/06/1998,255.7
26/06/1998,253.8
29/06/1998,243.45
30/06/1998,251.65
01/07/1998,246.75
02/07/1998,243.5
06/07/1998,239
07/07/1998,246.25
08/07/1998,249
09/07/1998,244.5
10/07/1998,236.5
13/07/1998,239.5
14/07/1998,233.25
15/07/1998,229.75
16/07/1998,230.75
17/07/1998,237
20/07/1998,232.25
21/07/1998,230.25
22/07/1998,227.5
23/07/1998,226.75
24/07/1998,224.75
27/07/1998,222.75
28/07/1998,221
29/07/1998,220
30/07/1998,220.25
31/07/1998,217.5
03/08/1998,213.5
04/08/1998,213.5
05/08/1998,211.5
06/08/1998,210.25
07/08/1998,211.25
10/08/1998,214.5
11/08/1998,214
12/08/1998,209.25
13/08/1998,206.75
14/08/1998,206.5
17/08/1998,208.5
18/08/1998,208.75
19/08/1998,209.75
20/08/1998,208.25
21/08/1998,205.5
24/08/1998,205.75
25/08/1998,203.5
26/08/1998,200.35
27/08/1998,199.9
28/08/1998,196.95
31/08/1998,197.05
01/09/1998,203
02/09/1998,204.5
03/09/1998,208
04/09/1998,208
08/09/1998,213
09/09/1998,210.75
10/09/1998,213
11/09/1998,207.75
14/09/1998,208
15/09/1998,210.25
16/09/1998,208.75
17/09/1998,207
18/09/1998,205
21/09/1998,205.25
22/09/1998,206.5
23/09/1998,205.5
24/09/1998,208.5
25/09/1998,210.5
28/09/1998,212.75
29/09/1998,211.75
30/09/1998,209
01/10/1998,204.75
02/10/1998,206.5
05/10/1998,209.75
06/10/1998,210.25
07/10/1998,217.25
08/10/1998,217.25
09/10/1998,221.5
12/10/1998,220
13/10/1998,228
14/10/1998,228
15/10/1998,227.25
16/10/1998,225.5
19/10/1998,222
20/10/1998,219
21/10/1998,219
22/10/1998,221.25
23/10/1998,218.75
26/10/1998,219
27/10/1998,219
28/10/1998,219
29/10/1998,218.75
30/10/1998,219
02/11/1998,216.75
03/11/1998,216.75
04/11/1998,215.5
05/11/1998,217.25
06/11/1998,216.75
09/11/1998,217
10/11/1998,222.25
11/11/1998,225.25
12/11/1998,224.5
13/11/1998,220.5
16/11/1998,219.25
17/11/1998,219
18/11/1998,221.25
19/11/1998,220.25
20/11/1998,220
23/11/1998,217.25
24/11/1998,218.95
25/11/1998,221.35
27/11/1998,224.55
30/11/1998,227.75
01/12/1998,228.5
02/12/1998,227.25
03/12/1998,224.75
04/12/1998,223
07/12/1998,224
08/12/1998,222.75
09/12/1998,222
10/12/1998,222.25
11/12/1998,224.5
14/12/1998,223.5
15/12/1998,223.25
16/12/1998,223.25
17/12/1998,220.75
18/12/1998,219.25
21/12/1998,219
22/12/1998,219
23/12/1998,219.25
24/12/1998,220.75
28/12/1998,219.25
29/12/1998,218.75
30/12/1998,213.5
31/12/1998,213.5
04/01/1999,214.75
05/01/1999,217.25
06/01/1999,223.75
07/01/1999,219.75
08/01/1999,221.75
11/01/1999,219.75
12/01/1999,217.25
13/01/1999,215.25
14/01/1999,215.5
15/01/1999,215.5
19/01/1999,213.75
20/01/1999,215
21/01/1999,216
22/01/1999,216.25
25/01/1999,215.5
26/01/1999,215.75
27/01/1999,215.5
